Date,Month,Region,District,NDVI,NDVI_lag1,NDVI_lag2,Soil_Moisture,Soil_Moisture_lag1,Soil_Moisture_lag2,Temperature,Temperature_lag1,Temperature_lag2,Rainfall,Rainfall_lag1,Rainfall_lag2,SPI_3,Drought_Risk_Class
2001-02-01,2.0,Bakool,Ceel Barde,0.2197007233078521,0.235057554548676,0.2767076304865084,0.0649640977389699,0.0652042328283636,0.0681017335745022,27.05543718491134,26.225554825776275,26.422074994581354,0.0,0.0,0.0,0.7063025628400874,Normal
2001-03-01,3.0,Bakool,Ceel Barde,0.2148109065711538,0.2197007233078521,0.235057554548676,0.0649111592699649,0.0649640977389699,0.0652042328283636,28.805824113951484,27.05543718491134,26.225554825776275,5.747625280558816,0.0,0.0,-0.23914249793886708,Normal
2001-04-01,4.0,Bakool,Ceel Barde,0.3109057636814661,0.2148109065711538,0.2197007233078521,0.1763478076968206,0.0649111592699649,0.0649640977389699,27.110143070839744,28.805824113951484,27.05543718491134,81.62399043902529,5.747625280558816,0.0,-0.27975003253128133,Normal
2001-05-01,5.0,Bakool,Ceel Barde,0.3220079063939656,0.3109057636814661,0.2148109065711538,0.1321904756198477,0.1763478076968206,0.0649111592699649,26.76745470343197,27.110143070839744,28.805824113951484,24.070641198532662,81.62399043902529,5.747625280558816,-0.9401170888307804,Normal
2001-06-01,6.0,Bakool,Ceel Barde,0.1870392877031337,0.3220079063939656,0.3109057636814661,0.0671881941134004,0.1321904756198477,0.1763478076968206,26.11024907235179,26.76745470343197,27.110143070839744,0.0,24.070641198532662,81.62399043902529,-0.858066796597187,Normal
2001-07-01,7.0,Bakool,Ceel Barde,0.215563616918949,0.1870392877031337,0.3220079063939656,0.0657283323617606,0.0671881941134004,0.1321904756198477,25.50265259922586,26.11024907235179,26.76745470343197,10.318448165694422,0.0,24.070641198532662,-1.0697499577332996,Moderate
2001-08-01,8.0,Bakool,Ceel Barde,0.211212365843163,0.215563616918949,0.1870392877031337,0.0657859915764251,0.0657283323617606,0.0671881941134004,25.92433344681431,25.50265259922586,26.11024907235179,11.119208928303422,10.318448165694422,0.0,-0.017941216084338543,Normal
2001-09-01,9.0,Bakool,Ceel Barde,0.2171167310028855,0.211212365843163,0.215563616918949,0.0657788771381158,0.0657859915764251,0.0657283323617606,27.266440984424023,25.92433344681431,25.50265259922586,8.464884089741927,11.119208928303422,10.318448165694422,0.1523131232129543,Normal
2001-10-01,10.0,Bakool,Ceel Barde,0.2936037019693212,0.2171167310028855,0.211212365843163,0.1626530488849951,0.0657788771381158,0.0657859915764251,25.96739091951892,27.266440984424023,25.92433344681431,77.7906526318956,8.464884089741927,11.119208928303422,-0.2597717217063678,Normal
2001-11-01,11.0,Bakool,Ceel Barde,0.3783413608059537,0.2936037019693212,0.2171167310028855,0.1724739591922338,0.1626530488849951,0.0657788771381158,24.90366660563852,25.96739091951892,27.266440984424023,4.495573112957898,77.7906526318956,8.464884089741927,-0.45314233114041386,Normal
2001-12-01,12.0,Bakool,Ceel Barde,0.2906993905988964,0.3783413608059537,0.2936037019693212,0.0770456558776568,0.1724739591922338,0.1626530488849951,25.987261010011952,24.90366660563852,25.96739091951892,0.0,4.495573112957898,77.7906526318956,-0.4611889673578614,Normal
2002-01-01,1.0,Bakool,Ceel Barde,0.2214793759175819,0.2906993905988964,0.3783413608059537,0.0649477410808961,0.0770456558776568,0.1724739591922338,26.76479539184685,25.987261010011952,24.90366660563852,0.0,0.0,4.495573112957898,-1.1294190296574003,Moderate
2002-02-01,2.0,Bakool,Ceel Barde,0.2013080203007137,0.2214793759175819,0.2906993905988964,0.0643431660249112,0.0649477410808961,0.0770456558776568,26.72555632004404,26.76479539184685,25.987261010011952,0.0,0.0,0.0,0.7063025628400874,Normal
2002-03-01,3.0,Bakool,Ceel Barde,0.2003985894547664,0.2013080203007137,0.2214793759175819,0.0655040091136522,0.0643431660249112,0.0649477410808961,29.08430522493198,26.72555632004404,26.76479539184685,4.963168209548878,0.0,0.0,-0.3155777575723747,Normal
2002-04-01,4.0,Bakool,Ceel Barde,0.3218257043233939,0.2003985894547664,0.2013080203007137,0.2001085836302084,0.0655040091136522,0.0643431660249112,26.86535249343257,29.08430522493198,26.72555632004404,132.7147666692239,4.963168209548878,0.0,0.5715570450853443,Normal
2002-05-01,5.0,Bakool,Ceel Barde,0.3138021408140533,0.3218257043233939,0.2003985894547664,0.0904481961557514,0.2001085836302084,0.0655040091136522,27.041580119137084,26.86535249343257,29.08430522493198,19.08156842957121,132.7147666692239,4.963168209548878,0.061885610987895696,Normal
2002-06-01,6.0,Bakool,Ceel Barde,0.2159359844074317,0.3138021408140533,0.3218257043233939,0.0673970877664571,0.0904481961557514,0.2001085836302084,25.98480439614262,27.041580119137084,26.86535249343257,0.0,19.08156842957121,132.7147666692239,0.2490382790544337,Normal
2002-07-01,7.0,Bakool,Ceel Barde,0.2087820293120033,0.2159359844074317,0.3138021408140533,0.0654489640952447,0.0673970877664571,0.0904481961557514,26.031496811745374,25.98480439614262,27.041580119137084,8.392799348825717,0.0,19.08156842957121,-1.533535736288397,Severe
2002-08-01,8.0,Bakool,Ceel Barde,0.2020258580975041,0.2087820293120033,0.2159359844074317,0.0657356121495827,0.0654489640952447,0.0673970877664571,26.148473961814933,26.031496811745374,25.98480439614262,11.39828194844471,8.392799348825717,0.0,-0.33696440048139886,Normal
2002-09-01,9.0,Bakool,Ceel Barde,0.2970962220928465,0.2020258580975041,0.2087820293120033,0.0689437922207659,0.0657356121495827,0.0654489640952447,26.718788366384747,26.148473961814933,26.031496811745374,12.67038067228123,11.39828194844471,8.392799348825717,0.551035828947543,Normal
2002-10-01,10.0,Bakool,Ceel Barde,0.4267961257087892,0.2970962220928465,0.2020258580975041,0.2531106042537765,0.0689437922207659,0.0657356121495827,24.522809557650163,26.718788366384747,26.148473961814933,169.88102841761082,12.67038067228123,11.39828194844471,1.1468344088260096,Normal
2002-11-01,11.0,Bakool,Ceel Barde,0.4442868864700667,0.4267961257087892,0.2970962220928465,0.2508200176130564,0.2531106042537765,0.0689437922207659,24.25899661110116,24.522809557650163,26.718788366384747,16.53836284788128,169.88102841761082,12.67038067228123,0.852533815633453,Normal
2002-12-01,12.0,Bakool,Ceel Barde,0.3033651388396698,0.4442868864700667,0.4267961257087892,0.0879429275492692,0.2508200176130564,0.2531106042537765,26.19141565364329,24.25899661110116,24.522809557650163,0.0,16.53836284788128,169.88102841761082,0.812461808201074,Normal
2003-01-01,1.0,Bakool,Ceel Barde,0.2347545157697566,0.3033651388396698,0.4442868864700667,0.0659230793995987,0.0879429275492692,0.2508200176130564,26.62312071935573,26.19141565364329,24.25899661110116,0.0,0.0,16.53836284788128,-0.17481472663855802,Normal
2003-02-01,2.0,Bakool,Ceel Barde,0.2151553529843568,0.2347545157697566,0.3033651388396698,0.0651870571794765,0.0659230793995987,0.0879429275492692,27.75991928065352,26.62312071935573,26.19141565364329,0.0,0.0,0.0,0.7063025628400874,Normal
2003-03-01,3.0,Bakool,Ceel Barde,0.2176181738216979,0.2151553529843568,0.2347545157697566,0.0652135752581321,0.0651870571794765,0.0659230793995987,28.86620639385632,27.75991928065352,26.62312071935573,0.0,0.0,0.0,-1.1983797023069247,Moderate
2003-04-01,4.0,Bakool,Ceel Barde,0.3314600579658784,0.2176181738216979,0.2151553529843568,0.2065825596927098,0.0652135752581321,0.0651870571794765,27.196475834393976,28.86620639385632,27.75991928065352,103.67540314637576,0.0,0.0,0.02564072323494592,Normal
2003-05-01,5.0,Bakool,Ceel Barde,0.4287590714068747,0.3314600579658784,0.2176181738216979,0.1962273669484683,0.2065825596927098,0.0652135752581321,26.15864912101829,27.196475834393976,28.86620639385632,54.71032701742377,103.67540314637576,0.0,0.09396540408825062,Normal
2003-06-01,6.0,Bakool,Ceel Barde,0.3011013744747634,0.4287590714068747,0.3314600579658784,0.0756755539276822,0.1962273669484683,0.2065825596927098,26.133003177969144,26.15864912101829,27.196475834393976,0.0,54.71032701742377,103.67540314637576,0.38788418368470656,Normal
2003-07-01,7.0,Bakool,Ceel Barde,0.2334963138510605,0.3011013744747634,0.4287590714068747,0.0683067302137258,0.0756755539276822,0.1962273669484683,25.420685498427908,26.133003177969144,26.15864912101829,8.842862502150078,0.0,54.71032701742377,0.37780488473652574,Normal
2003-08-01,8.0,Bakool,Ceel Barde,0.2174948286336251,0.2334963138510605,0.3011013744747634,0.0659785398134472,0.0683067302137258,0.0756755539276822,25.829499793284054,25.420685498427908,26.133003177969144,10.914115930561028,8.842862502150078,0.0,-0.3437569481412996,Normal
2003-09-01,9.0,Bakool,Ceel Barde,0.2194820571558751,0.2174948286336251,0.2334963138510605,0.0652466902400816,0.0659785398134472,0.0683067302137258,27.150816933254184,25.829499793284054,25.420685498427908,8.086122819479707,10.914115930561028,8.842862502150078,-0.18541688130067496,Normal
2003-10-01,10.0,Bakool,Ceel Barde,0.2673718321267652,0.2194820571558751,0.2174948286336251,0.0751234109734903,0.0652466902400816,0.0659785398134472,27.306724044732142,27.150816933254184,25.829499793284054,23.179862367779737,8.086122819479707,10.914115930561028,-1.6013816239170835,Severe
2003-11-01,11.0,Bakool,Ceel Barde,0.2500460050372097,0.2673718321267652,0.2194820571558751,0.1555930490220241,0.0751234109734903,0.0652466902400816,25.27223217010478,27.306724044732142,27.150816933254184,13.70455233732887,23.179862367779737,8.086122819479707,-1.3788080361785235,Moderate
2003-12-01,12.0,Bakool,Ceel Barde,0.2981701576975647,0.2500460050372097,0.2673718321267652,0.158450344940658,0.1555930490220241,0.0751234109734903,24.453978682589685,25.27223217010478,27.306724044732142,2.688968576069937,13.70455233732887,23.179862367779737,-1.3586592073865011,Moderate
2004-01-01,1.0,Bakool,Ceel Barde,0.2285414917987142,0.2981701576975647,0.2500460050372097,0.0661934400865152,0.158450344940658,0.1555930490220241,27.275374168161843,24.453978682589685,25.27223217010478,0.0,2.688968576069937,13.70455233732887,-0.18246469654549807,Normal
2004-02-01,2.0,Bakool,Ceel Barde,0.2010074045714574,0.2285414917987142,0.2981701576975647,0.0651001973586129,0.0661934400865152,0.158450344940658,27.376107257340333,27.275374168161843,24.453978682589685,0.0,0.0,2.688968576069937,1.2509391858954988,Normal
2004-03-01,3.0,Bakool,Ceel Barde,0.1964510207310281,0.2010074045714574,0.2285414917987142,0.0648808793043251,0.0651001973586129,0.0661934400865152,28.392452605017183,27.376107257340333,27.275374168161843,8.851351503167933,0.0,0.0,0.015140282048205759,Normal
2004-04-01,4.0,Bakool,Ceel Barde,0.3524231129448693,0.1964510207310281,0.2010074045714574,0.2229027914292941,0.0648808793043251,0.0651001973586129,26.471466412630072,28.392452605017183,27.376107257340333,119.40767810851092,8.851351503167933,0.0,0.43023268422058725,Normal
2004-05-01,5.0,Bakool,Ceel Barde,0.3122115355895307,0.3524231129448693,0.1964510207310281,0.1351449934263743,0.2229027914292941,0.0648808793043251,26.592011485117084,26.471466412630072,28.392452605017183,22.88128423716897,119.40767810851092,8.851351503167933,-0.05070386345117055,Normal
2004-06-01,6.0,Bakool,Ceel Barde,0.231700236040095,0.3122115355895307,0.3524231129448693,0.0692949450883654,0.1351449934263743,0.2229027914292941,25.844408279497745,26.592011485117084,26.471466412630072,0.0,22.88128423716897,119.40767810851092,0.04146131589004516,Normal
2004-07-01,7.0,Bakool,Ceel Barde,0.2058653647547207,0.231700236040095,0.3122115355895307,0.0667576732291173,0.0692949450883654,0.1351449934263743,25.37727775574191,25.844408279497745,26.592011485117084,8.019501472698709,0.0,22.88128423716897,-1.2945839480405739,Moderate
2004-08-01,8.0,Bakool,Ceel Barde,0.1963795353870297,0.2058653647547207,0.231700236040095,0.0656492228771275,0.0667576732291173,0.0692949450883654,25.9430516852766,25.37727775574191,25.844408279497745,10.32187244846013,8.019501472698709,0.0,-0.6329775747337,Normal
2004-09-01,9.0,Bakool,Ceel Barde,0.2063269408444288,0.1963795353870297,0.2058653647547207,0.065592228149446,0.0656492228771275,0.0667576732291173,27.255529991835324,25.9430516852766,25.37727775574191,6.1062023904057074,10.32187244846013,8.019501472698709,-0.7809097010976859,Normal
2004-10-01,10.0,Bakool,Ceel Barde,0.3665982724143168,0.2063269408444288,0.1963795353870297,0.1922342686378124,0.065592228149446,0.0656492228771275,25.62874725811996,27.255529991835324,25.9430516852766,91.49550728799004,6.1062023904057074,10.32187244846013,-0.06984892680788705,Normal
2004-11-01,11.0,Bakool,Ceel Barde,0.4798750493670886,0.3665982724143168,0.2063269408444288,0.3473056004414682,0.1922342686378124,0.065592228149446,23.58611094324916,25.62874725811996,27.255529991835324,26.34749924593793,91.49550728799004,6.1062023904057074,0.02490670183890553,Normal
2004-12-01,12.0,Bakool,Ceel Barde,0.4056321463828282,0.4798750493670886,0.3665982724143168,0.1018220743614782,0.3473056004414682,0.1922342686378124,25.546888587832896,23.58611094324916,25.62874725811996,0.0,26.34749924593793,91.49550728799004,0.056281787197556846,Normal
2005-01-01,1.0,Bakool,Ceel Barde,0.2838892788437198,0.4056321463828282,0.4798750493670886,0.0670586265596538,0.1018220743614782,0.3473056004414682,25.91263947264002,25.546888587832896,23.58611094324916,0.0,0.0,26.34749924593793,0.26117768080863657,Normal
2005-02-01,2.0,Bakool,Ceel Barde,0.2359119969118614,0.2838892788437198,0.4056321463828282,0.0655556733470883,0.0670586265596538,0.1018220743614782,27.02035834483555,25.91263947264002,25.546888587832896,0.0,0.0,0.0,0.7063025628400874,Normal
2005-03-01,3.0,Bakool,Ceel Barde,0.2241945198197743,0.2359119969118614,0.2838892788437198,0.0655468583844108,0.0655556733470883,0.0670586265596538,28.9232481570176,27.02035834483555,25.91263947264002,8.991402369179083,0.0,0.0,0.02526346778371418,Normal
2005-04-01,4.0,Bakool,Ceel Barde,0.3276307927909684,0.2241945198197743,0.2359119969118614,0.1351592529674123,0.0655468583844108,0.0655556733470883,27.719496626120065,28.9232481570176,27.02035834483555,84.80662350073308,8.991402369179083,0.0,-0.15511233147939468,Normal
2005-05-01,5.0,Bakool,Ceel Barde,0.448504648660963,0.3276307927909684,0.2241945198197743,0.179090799793644,0.1351592529674123,0.0655468583844108,26.27801888762332,27.719496626120065,28.9232481570176,68.43469437478689,84.80662350073308,8.991402369179083,0.16898846141811563,Normal
2005-06-01,6.0,Bakool,Ceel Barde,0.3064158501240317,0.448504648660963,0.3276307927909684,0.0762104111848813,0.179090799793644,0.1351592529674123,26.516680158007468,26.27801888762332,27.719496626120065,0.0,68.43469437478689,84.80662350073308,0.27982290107305274,Normal
2005-07-01,7.0,Bakool,Ceel Barde,0.2414373247101705,0.3064158501240317,0.448504648660963,0.0678371555604122,0.0762104111848813,0.179090799793644,25.563091648817824,26.516680158007468,26.27801888762332,8.02370111319208,0.0,68.43469437478689,0.8743063471512217,Normal
2005-08-01,8.0,Bakool,Ceel Barde,0.2210944565382473,0.2414373247101705,0.3064158501240317,0.0655203892294987,0.0678371555604122,0.0762104111848813,26.014088747104424,25.563091648817824,26.516680158007468,10.6624455205134,8.02370111319208,0.0,-0.5611859754596019,Normal
2005-09-01,9.0,Bakool,Ceel Barde,0.2227847909178353,0.2210944565382473,0.2414373247101705,0.0661179600920037,0.0655203892294987,0.0678371555604122,27.21629636915129,26.014088747104424,25.563091648817824,6.294356149446812,10.6624455205134,8.02370111319208,-0.6839064886090422,Normal
2005-10-01,10.0,Bakool,Ceel Barde,0.366287517086012,0.2227847909178353,0.2210944565382473,0.1319630909113657,0.0661179600920037,0.0655203892294987,25.80634695500841,27.21629636915129,26.014088747104424,38.3482019548017,6.294356149446812,10.6624455205134,-1.2023794826310428,Moderate
2005-11-01,11.0,Bakool,Ceel Barde,0.3265399489950891,0.366287517086012,0.2227847909178353,0.1364587934015156,0.1319630909113657,0.0661179600920037,25.41699848019478,25.80634695500841,27.21629636915129,12.105149316391977,38.3482019548017,6.294356149446812,-1.0924543572469216,Moderate
2005-12-01,12.0,Bakool,Ceel Barde,0.2316910292107527,0.3265399489950891,0.366287517086012,0.0658013046090762,0.1364587934015156,0.1319630909113657,26.18248268818967,25.41699848019478,25.80634695500841,0.0,12.105149316391977,38.3482019548017,-1.0811647006982326,Moderate
2006-01-01,1.0,Bakool,Ceel Barde,0.2138090549536778,0.2316910292107527,0.3265399489950891,0.0655971649752027,0.0658013046090762,0.1364587934015156,26.57221329700639,26.18248268818967,25.41699848019478,0.0,0.0,12.105149316391977,-0.43455156852647614,Normal
2006-02-01,2.0,Bakool,Ceel Barde,0.2076672511770363,0.2138090549536778,0.2316910292107527,0.0647013981935878,0.0655971649752027,0.0658013046090762,27.78392742079405,26.57221329700639,26.18248268818967,0.0,0.0,0.0,0.7063025628400874,Normal
2006-03-01,3.0,Bakool,Ceel Barde,0.2019242456841998,0.2076672511770363,0.2138090549536778,0.0651711124314429,0.0647013981935878,0.0655971649752027,28.59460618583053,27.78392742079405,26.57221329700639,9.255888648210089,0.0,0.0,0.044128597091295435,Normal
2006-04-01,4.0,Bakool,Ceel Barde,0.3330711695691791,0.2019242456841998,0.2076672511770363,0.2018580097271506,0.0651711124314429,0.0647013981935878,26.447494427156844,28.59460618583053,27.78392742079405,127.91532112271103,9.255888648210089,0.0,0.5641185833586027,Normal
2006-05-01,5.0,Bakool,Ceel Barde,0.3669980629524625,0.3330711695691791,0.2019242456841998,0.1831256562268921,0.2018580097271506,0.0651711124314429,26.234191166791344,26.447494427156844,28.59460618583053,36.93916624795636,127.91532112271103,9.255888648210089,0.39341193824462556,Normal
2006-06-01,6.0,Bakool,Ceel Barde,0.2422193622487722,0.3669980629524625,0.3330711695691791,0.070002586480543,0.1831256562268921,0.2018580097271506,26.3902199391109,26.234191166791344,26.447494427156844,3.755661497421672,36.93916624795636,127.91532112271103,0.5959505044376907,Normal
2006-07-01,7.0,Bakool,Ceel Barde,0.2123018408596162,0.2422193622487722,0.3669980629524625,0.0664218644393341,0.070002586480543,0.1831256562268921,25.69961062239672,26.3902199391109,26.234191166791344,8.376740767927958,3.755661497421672,36.93916624795636,-0.266779337144777,Normal
2006-08-01,8.0,Bakool,Ceel Barde,0.2051580551055535,0.2123018408596162,0.2422193622487722,0.066670407138872,0.0664218644393341,0.070002586480543,26.25299401559152,25.69961062239672,26.3902199391109,11.030672476544282,8.376740767927958,3.755661497421672,0.29924506497940734,Normal
2006-09-01,9.0,Bakool,Ceel Barde,0.2339126499772186,0.2051580551055535,0.2123018408596162,0.0680021285946368,0.066670407138872,0.0664218644393341,26.800947667458367,26.25299401559152,25.69961062239672,10.037233524762645,11.030672476544282,8.376740767927958,0.07859757671681038,Normal
2006-10-01,10.0,Bakool,Ceel Barde,0.2977130719285145,0.2339126499772186,0.2051580551055535,0.2055674325755533,0.0680021285946368,0.066670407138872,25.47459941679782,26.800947667458367,26.25299401559152,218.86923981154652,10.037233524762645,11.030672476544282,1.6543780365015484,Normal
2006-11-01,11.0,Bakool,Ceel Barde,0.5060951977973286,0.2977130719285145,0.2339126499772186,0.3149609971257135,0.2055674325755533,0.0680021285946368,23.837165107831748,25.47459941679782,26.800947667458367,26.352690070980685,218.86923981154652,10.037233524762645,1.3445474658965737,Normal
2006-12-01,12.0,Bakool,Ceel Barde,0.4189628621514549,0.5060951977973286,0.2977130719285145,0.140278488139959,0.3149609971257135,0.2055674325755533,25.83399367536255,23.837165107831748,25.47459941679782,2.8793376588821284,26.352690070980685,218.86923981154652,1.3489204196385756,Normal
2007-01-01,1.0,Bakool,Ceel Barde,0.2955259283399988,0.4189628621514549,0.5060951977973286,0.0667510419713836,0.140278488139959,0.3149609971257135,26.500203660508813,25.83399367536255,23.837165107831748,0.0,2.8793376588821284,26.352690070980685,0.3676048856519546,Normal
2007-02-01,2.0,Bakool,Ceel Barde,0.2526856679997974,0.2955259283399988,0.4189628621514549,0.0653535049089977,0.0667510419713836,0.140278488139959,27.93686799769104,26.500203660508813,25.83399367536255,0.0,0.0,2.8793376588821284,1.3237298781168652,Normal
2007-03-01,3.0,Bakool,Ceel Barde,0.2341433275958081,0.2526856679997974,0.2955259283399988,0.0652455147837469,0.0653535049089977,0.0667510419713836,28.914423881991425,27.93686799769104,26.500203660508813,7.826308801447342,0.0,0.0,-0.062021402131908786,Normal
2007-04-01,4.0,Bakool,Ceel Barde,0.3433859382119171,0.2341433275958081,0.2526856679997974,0.1604426148867473,0.0652455147837469,0.0653535049089977,27.423626788256925,28.914423881991425,27.93686799769104,83.48542058703984,7.826308801447342,0.0,-0.20262343290365778,Normal
2007-05-01,5.0,Bakool,Ceel Barde,0.3641264656001619,0.3433859382119171,0.2341433275958081,0.1604511477188201,0.1604426148867473,0.0652455147837469,26.78483332588295,27.423626788256925,28.914423881991425,47.48762622186096,83.48542058703984,7.826308801447342,-0.3082155384436048,Normal
2007-06-01,6.0,Bakool,Ceel Barde,0.3051863818154205,0.3641264656001619,0.3433859382119171,0.0741963019790238,0.1604511477188201,0.1604426148867473,26.176328522895247,26.78483332588295,27.423626788256925,10.918249358447476,47.48762622186096,83.48542058703984,0.03258006029405615,Normal
2007-07-01,7.0,Bakool,Ceel Barde,0.2446604376550396,0.3051863818154205,0.3641264656001619,0.066026473032124,0.0741963019790238,0.1604511477188201,26.31553551366262,26.176328522895247,26.78483332588295,9.688863703081166,10.918249358447476,47.48762622186096,0.5595032535528756,Normal
2007-08-01,8.0,Bakool,Ceel Barde,0.2221046986533691,0.2446604376550396,0.3051863818154205,0.0660636470267806,0.066026473032124,0.0741963019790238,26.66647025934903,26.31553551366262,26.176328522895247,11.691576612028587,9.688863703081166,10.918249358447476,1.7608578110622883,Normal
2007-09-01,9.0,Bakool,Ceel Barde,0.2596065040753307,0.2221046986533691,0.2446604376550396,0.0684116902295025,0.0660636470267806,0.066026473032124,27.086230580378647,26.66647025934903,26.31553551366262,10.909544428191609,11.691576612028587,9.688863703081166,0.5249819378343581,Normal
2007-10-01,10.0,Bakool,Ceel Barde,0.3525802268038625,0.2596065040753307,0.2221046986533691,0.115902093880598,0.0684116902295025,0.0660636470267806,26.1160222663286,27.086230580378647,26.66647025934903,91.78166220003833,10.909544428191609,11.691576612028587,0.04032130059832493,Normal
2007-11-01,11.0,Bakool,Ceel Barde,0.4368018794613477,0.3525802268038625,0.2596065040753307,0.145505317609839,0.115902093880598,0.0684116902295025,25.408200181696166,26.1160222663286,27.086230580378647,30.08632019589759,91.78166220003833,10.909544428191609,0.13702710793263373,Normal
2007-12-01,12.0,Bakool,Ceel Barde,0.2984220226041612,0.4368018794613477,0.3525802268038625,0.0657035735589132,0.145505317609839,0.115902093880598,26.48087030811839,25.408200181696166,26.1160222663286,0.0,30.08632019589759,91.78166220003833,0.10778515091017012,Normal
2008-01-01,1.0,Bakool,Ceel Barde,0.2332179586645064,0.2984220226041612,0.4368018794613477,0.0653285469173302,0.0657035735589132,0.145505317609839,26.67706259525548,26.48087030811839,25.408200181696166,0.0,0.0,30.08632019589759,0.39776777137507036,Normal
2008-02-01,2.0,Bakool,Ceel Barde,0.206721286640004,0.2332179586645064,0.2984220226041612,0.0645858228903331,0.0653285469173302,0.0657035735589132,26.34358255195617,26.67706259525548,26.48087030811839,0.0,0.0,0.0,0.7063025628400874,Normal
2008-03-01,3.0,Bakool,Ceel Barde,0.2001666715182505,0.206721286640004,0.2332179586645064,0.0639685244454204,0.0645858228903331,0.0653285469173302,27.966268800627773,26.34358255195617,26.67706259525548,1.0404479620212637,0.0,0.0,-0.8720225882875078,Normal
2008-04-01,4.0,Bakool,Ceel Barde,0.2713523319242643,0.2001666715182505,0.206721286640004,0.1027057425485771,0.0639685244454204,0.0645858228903331,27.909958118009687,27.966268800627773,26.34358255195617,62.33125024752042,1.0404479620212637,0.0,-0.810330093796838,Normal
2008-05-01,5.0,Bakool,Ceel Barde,0.3049910886953877,0.2713523319242643,0.2001666715182505,0.100096553057797,0.1027057425485771,0.0639685244454204,26.740353333575,27.909958118009687,27.966268800627773,49.77894912933583,62.33125024752042,1.0404479620212637,-0.8977307382955196,Normal
2008-06-01,6.0,Bakool,Ceel Barde,0.2144024357059686,0.3049910886953877,0.2713523319242643,0.0692062118137831,0.100096553057797,0.1027057425485771,25.38443949229634,26.740353333575,27.909958118009687,0.0,49.77894912933583,62.33125024752042,-0.6865500874235922,Normal
2008-07-01,7.0,Bakool,Ceel Barde,0.2016550258188629,0.2144024357059686,0.3049910886953877,0.0661247096096897,0.0692062118137831,0.100096553057797,25.405870017782792,25.38443949229634,26.740353333575,8.457220981199578,0.0,49.77894912933583,0.1538057138603702,Normal
2008-08-01,8.0,Bakool,Ceel Barde,0.1998866260821142,0.2016550258188629,0.2144024357059686,0.0661046060937479,0.0661247096096897,0.0692062118137831,26.30796301199776,25.405870017782792,25.38443949229634,11.283325053127982,8.457220981199578,0.0,-0.3470327399449105,Normal
